blockNumber,fee_in_ETH,fee_in_stETH
18291935,9.982197372271889e-05,0
18292014,0.03196376445077212,0
18292018,0,0.0040020540539520595
18292031,0,0.004001992433813895
18292146,0.0024987742890528095,0
18292158,2.4988333606141764e-05,0
18292189,0.022486125316899773,0
18292189,0,0.012009197748588657
18292195,0,0.022010960398720563
18292449,0.00010834755787896127,0
18292870,0,0.0036013319296468874
18292900,0.00048344607101956626,0
18292908,0,0.009913038785543601
18292918,0,0.0031016438598274673
18292931,0.00036197758324232627,0
18293188,0.0006346558070367369,0
18293308,0,0.013919928091586736
18293330,0.006042619424596645,0
18293425,0.012591549763974771,0
18293483,3.1368725597120918e-06,0
18293526,2.1206514225230702e-05,0
18293671,2.3127723333142675e-05,0
18293680,0,0.00286984274155566
18293698,0,0.0005593007582317965
18293737,0,0.0006020852230022857
18293793,0,0.013322123836092945
18294636,0.0004879105933254666,0
18294705,6.99932340661533e-05,0
18294882,0.00015828552031153822,0
18294937,0,9.950981268867588e-08
18295076,0,7.714466820426494e-08
18295233,0,0.009998475332464694
18295470,0.0016344147042920902,0
18295475,0.001999952741621624,0
18295789,0.0009999612025869855,0
18296221,0.001999892068934135,0
18296353,0,2.600163811456548e-05
18296408,6.01773246440303e-06,0
18296516,0,0.0018756601427393118
18296516,0.0018772535346878727,0
18296700,0.00010129387432158001,0
18297004,0.003362610350691483,0
18297129,0.010005415897261585,0
18297224,4.939034562684753e-06,0
18297351,0.004973883098846342,0
18297447,0.00010057174971026819,0
18297500,0.0024291887059575594,0
18297522,0.002551022895799191,0
18297628,0,0.00014004206634696367
18297636,0.0002848706623242525,0
18297708,0,5.00151197585158e-05
18297828,0,0.0054290447772733525
18297913,0,0.002000474215752632
18297970,0,4.147208908281142e-05
18297988,0,0.00035856983759228886
18297989,0,3.1763572902082406e-06
18297998,0.00023486831999541545,0
18298153,0,1.209867577923007e-05
18298646,0.0005248788548920141,0
18298716,0,0.00034671723268931554
18299091,4.372817428429662e-05,0
18299189,0,9.952715313721672e-09
18299232,2.809114052597273e-05,0
18299312,0,0.0031007982114525244
18299565,9.997574660853364e-05,0
18299582,0.0001164249712497525,0
18300041,0.0019994425470039974,0
18300163,0,0.0004273770775698654
18300175,0,2.478830237103991e-06
18300248,0,0.004500450045004501
18300287,8.188956387910709e-06,0
18300546,0,9.952379267956905e-08
18300567,9.780283129058072e-05,0
18300624,0.0041842219741344035,0
18300881,0,5.032370686140162e-05
18300964,0,5.034329785462789e-05
18300970,4.998591946207428e-05,0
18301040,0.00018812715978970104,0
18301080,0,0.00020005656496398694
18302014,0.0005998326506003936,0
18302221,0.0014761425093912965,0
18302315,0.003992769715513149,0
18302467,0.0001598468871962453,0
18302533,0,0.0002284063324690842
18302915,0.041094914963092595,0
18302951,0.019536917245689175,0
18302953,0,0.004907090507802957
18302969,0,0.008987703081359422
18302989,0,0.012159121156451584
18302996,0,0.013008102876569427
18303004,0,0.00800413557974718
18303009,0,0.003641667169067716
18303056,0.06505229266152092,0
18303064,0,0.016416708930499097
18303074,0,0.005905343915829908
18303082,0,0.023027469704087068
18303088,0.07427823413395461,0
18303089,0,0.014037323911377832
18303090,0,0.0066481384899005425
18303090,0,0.009090409082515008
18303099,0,0.019139066938658706
18303108,0,0.01521251291464131
18303125,0,0.0038828189320831664
18303210,0,0.016110067609969376
18303222,0.007155755307422274,0
18303258,0.00010093774475713862,0
18303475,0.29789887423733247,0
18303475,0,0.30894107022076683
18303483,0.11480577991686144,0
18303483,0,0.12530141745287798
18303485,0,0.004562264701988465
18303492,0.029435371013637825,0
18303492,0,0.04002066891661989
18303512,0.003008048132868906,0
18303680,0,9.452682340349718e-05
18303955,0,5.929675011037659e-05
18303958,0,0.0003370945748694246
18304091,0,2.048152164281181e-06
18304156,0,0.003000790943468529
18304334,0,5.042212313080346e-05
18304536,0.0003999000113138427,0
18304708,0.00012150223005458757,0
18304788,0,2.0005063773788837e-05
18304793,3.9011128652441534e-05,0
18305132,0,0.008272460335758527
18305283,0.0034482331075287023,0
18305376,0,5.0542647721880544e-05
18305423,0.003249764647676536,0
18305449,0,5.092271122862943e-05
18305451,3.099266426605997e-05,0
18305460,0,0.0010002317897068545
18305478,0,5.0819338691257456e-05
18305498,0.002499402986563946,0
18305504,0,5.063189770418073e-05
18305522,0.002504171391483854,0
18305598,0.003199083555353953,0
18305608,0,0.002000585076862437
18305826,0.00016282155538728144,0
18306199,0,0.0009056204851973394
18306532,0.00015329988068654227,0
18306647,3.344065137783659e-05,0
18306828,0,0.00026507377245643194
18306860,0.0015095702482604046,0
18306935,0,5.001458497366721e-05
18306954,0.001999397051882858,0
18307076,9.987159017289102e-06,0
18307338,3.875731552652407e-06,0
18307377,0,0.0002000621622543457
18307519,0,0.0012240950742690394
18307726,0.001141907324708184,0
18307876,0.000497963678703996,0
18307882,0,0.0025007533976130723
18307887,0,0.0025006901407222163
18307926,0.0019244743405377848,0
18307940,1.222746368785814e-06,0
18308703,0.00031703531901392526,0
18309222,5.64625804293275e-06,0
18309249,0.00799319404895241,0
18309433,0,0.001300463764592996
18309437,0.009995993993204208,0
18309448,0.004997617809685386,0
18309577,0,0.0025012234125022007
18309640,0.00010064302168821351,0
18309670,0,2.491546560269866e-05
18309704,0,3.7378046071420415e-05
18309717,0,0.003001385889105087
18309761,0,0.00013005799520586587
18309827,0.002605724450432257,0
18309981,0,0.00010180921043382015
18309981,0,0.0002544584355419684
18309981,0,5.089144895681901e-05
18309981,0,5.088099354487144e-05
18309981,0,0.00015264092567824155
18310018,0,0.00027321753764378103
18310120,0.00023240001253109052,0
18310140,0.0049975509413861365,0
18310213,0,0.029649745206070947
18310213,0,0.02460223507104238
18310213,0.0296433303785051,0
18310230,0.03265869458513108,0
18310230,0,0.011579348195166842
18310411,0.005006282839158081,0
18310471,0,0.0007340017838834492
18310705,0,0.0010105420123681051
18310841,0,0.010004622171954428
18310858,1.9991771342632817e-06,0
18310963,0,0.018005769083206894
18311029,1.9484420507750055e-07,0
18311046,7.998164765315002e-06,0
18311136,0.002999266156255206,0
18311203,0,0.05004052443466264
18311203,0,0.03172518585599844
18311203,0.05005124810040395,0
18311204,0.0019712580091321846,0
18311230,0.0004555694403779593,0
18311353,0.0001592891159613227,0
18311362,4.6908376077947423e-07,0
18311463,0.014277635310100343,0
18311514,0.0023616761953922853,0
18311526,0,0.00014901978130488802
18311635,0.0015604664458417257,0
18311755,4.99923079058699e-06,0
18311766,0.004999053322976444,0
18311770,0.0004998914302141411,0
18311792,0,0.003734960999464767
18312006,0.0034082055160098855,0
18312083,0,5.0541942527854656e-05
18312126,0,0.0035006962722435656
18312134,0.00011209417296700433,0
18312175,0.009113101233795894,0
18312233,0,5.099078323551859e-05
18312277,0,5.084814693154938e-05
18312279,0.0011506685502067435,0
18312289,1.012291700641063e-06,0
18312303,0,5.0748191631098064e-05
18312315,0.04899834722732821,0
18312315,0,0.02686174353085252
18312316,0,0.014259504354882118
18312361,0.0031342074636769926,0
18312365,8.912463508003169e-05,0
18312372,0,0.004562220295690831
18312409,0,0.0029450941074349174
18312514,0,0.0006001909599599703
18312515,0,0.0004976555749702409
18312523,0,5.044470311811206e-05
18312706,0,0.00030359352364190854
18312728,0,0.0009002718549225788
18312775,0.0089969137674658,0
18312868,0,0.0030009806114949817
18312875,0,5.079677537586213e-05
18312908,0,0.009002835211172452
18312923,0.008748310506876416,0
18312926,0,0.018004805000685995
18312973,0,0.008901164795307217
18313047,0.005606378080385154,0
18313149,0.009993070268965492,0
18313209,0.0008497892950843291,0
18313240,0,0.004218973984941051
18313283,0,1.800377074196004e-05
18313349,0.0009569410317739458,0
18313357,0.0003603901635658978,0
18313512,0.00114209446562711,0
18313701,9.054042250756947e-05,0
18313775,0,0.0050214375493759945
18313889,0.00021324366958401628,0
18313918,5.766348219771278e-05,0
18313978,7.167970719194745e-05,0
18313983,0.002499646016258234,0
18313984,0.008269096061461097,0
18314034,0.002390204142234074,0
18314047,0.008197488737923227,0
18314110,0.0013727216299596076,0
18314117,0,0.007852858677202252
18314185,0.002097759539862219,0
18314189,9.432348723667586e-05,0
18314234,0,0.003186951631533952
18314251,0.027996305125297938,0
18314251,0,0.014737996724919546
18314280,0.009111488841766326,0
18314295,0.0090130216871636,0
18314295,0,0.0022676852219864984
18314296,0,0.010007254206608456
18314322,0,0.005433658446907736
18314329,0,0.01720484565497093
18314596,0,0.003795359990641115
18314821,0,0.007291512969679627
18314832,0,0.0006595123815165997
18314865,0.005559702705603321,0
18314866,0.009636077690676658,0
18314868,0.0006591803342561138,0
18314939,0,0.0003321800584320063
18314984,0.0019413665434720622,0
18315288,0,0.005254637571961072
18315400,0,2.5007129293611603e-07
18315550,0.0005048547412541341,0
18315567,0,0.019003689702510883
18315687,0.00010413833449507817,0
18315881,0.0001399860022095883,0
18316054,0.0001875930705482425,0
18316208,0.00999846871972523,0
18316227,0.0009185331299734515,0
18316633,5.404511706522034e-06,0
18316642,0.001672901156202143,0
18316783,0,0.0004991135024352379
18316882,0.0001999548206771971,0
18316961,6.63100879344389e-05,0
18316975,2.9993172217128192e-06,0
18317036,0,2.000455117199963e-05
18317273,7.728239134003076e-05,0
18317405,0,6.132859551941783e-05
18317430,0,6.0713711113805014e-05
18317447,9.997729922296036e-06,0
18317568,0,2.200499396957571e-05
18317586,0.009997226302999075,0
18317694,0,0.0050015903984500535
18317812,0,6.555101846968456e-05
18317823,0.0019993957079427857,0
18318175,0,0.004601351360018687
18318338,0.0005998359224125021,0
18318359,9.962239703576153e-05,0
18318474,6.594463970235625e-05,0
18318496,0,0.000750205839211329
18318535,0.0002604422030143403,0
18318560,0.000398490108519624,0
18318826,0,5.0013876630736166e-05
18318860,0.0012421960037230651,0
18318989,0.0019994135204818735,0
18319154,0,0.00038988449980244385
18319262,0,0.004419624524528505
18319268,0,0.003995249487503834
18319276,0,0.0041948382333878344
18319328,0,0.006988205312609152
18319498,0.04111146418116224,0
18319499,0,0.011232809887087287
18319516,0,0.00040627038999744756
18319519,0.022834993312781965,0
18319520,0,0.016828142386938565
18319547,0,0.005502410470925912
18319623,0,0.0017106870320000704
18319755,0,0.004401630074664799
18319765,7.499174028593277e-05,0
18319781,9.996511082297044e-06,0
18319792,9.996505521164978e-05,0
18319800,2.9989496847431392e-05,0
18319801,1.4994745011303418e-05,0
18319808,0,0.003225210607326175
18319813,0,1.800572054644691e-05
18319821,0.0001099650010508163,0
18319839,9.996807660677155e-05,0
18319839,4.998400038700136e-05,0
18319850,0.00010496631853277136,0
18319860,7.99742631077714e-05,0
18319946,0.007973605914007262,0
18319946,0,0.007976098103151523
18320033,0,0.005073553290459524
18320125,0,0.0010001826700039458
18320154,0,0.0020003349475839023
18320222,0.0001012092706598868,0
18320261,3.712191982830439e-05,0
18320327,0,0.00049977806000232
18320414,0,0.0030462700142276354
18320586,0.00036078570636007256,0
18320658,0.0004992662790255582,0
18320681,2.299205850338811e-06,0
18320690,0,0.00016005513599162417
18320765,0,0.0005001706222340232
18320850,0.0006770258353231412,0
18320942,0,0.019289215406968506
18321015,0,0.0004900720572077808
18321059,0.003999340547342086,0
18321072,8.940161347458981e-06,0
18321099,0.004599040271742591,0
18321205,0.005018714767137617,0
18321206,0.00031979751451682994,0
18321470,0.0004992372064677021,0
18321480,0.007974573888696207,0
18321513,0,0.02700635127417319
18321520,0.00041704684399084555,0
18321521,0.0028823046133767704,0
18321529,0.004569129436419884,0
18321655,0.029990090179960915,0
18321656,0,0.014289364238454255
18321686,0,0.002000654980426646
18321702,0,0.009610935044336905
18321717,0,0.009439280023547332
18321726,4.399454727841402e-05,0
18322001,0.00026945827048169957,0
18322029,0.00024892806816972945,0
18322045,0.003367875866651998,0
18322144,0.03770658790675047,0
18322145,0,0.016206670553670272
18322183,0,0.0008510218538841436
18322276,0,0.00040014879242155255
18322298,1.9992603585723406e-06,0
18322333,0,0.0
18322389,0,0.005902005828264249
18322397,0,0.00035413654499844726
18322461,0,0.0010003012939506415
18322484,0,0.010002476378551969
18322499,0,0.010001459873955421
18322506,0.00590315668629038,0
18322508,0,0.0200010707098361
18322527,0.010470766836971802,0
18322528,0,0.010000075086547053
18322531,4.99021479536497e-05,0
18322600,0,0.009999064068984405
18322603,0.0076788731514235735,0
18322638,0,0.009998828241502977
18322640,0.005205127026051809,0
18322677,0.0007471562538044734,0
18322682,0.000723707883557451,0
18322703,0,9.998998021745184e-06
18322715,0.00035963573165448973,0
18322805,0.00033472954335517674,0
18322943,0.0007000627517297436,0
18322980,0.0001500127989455272,0
18323001,0.00015178142728571785,0
18323128,0.014734048622579668,0
18323356,9.989328607659857e-05,0
18323567,0.0008811622097115559,0
18323585,0,0.008678721276543006
18323601,0.00969478409251962,0
18323603,0.0005246904516978748,0
18323833,0.0015004303973569424,0
18323917,0,2.0002149645642472e-05
18324034,0.006853720198776807,0
18324117,1.256999799180115e-07,0
18324145,0.0011497897190174198,0
18324207,0,4.580863317250969e-05
18324256,0,0.0007900401292723766
18324260,0,0.0009110937803660379
18324262,0,0.001146762436057542
18324691,0.0014997496256740279,0
18324878,0.0019180323127611168,0
18324894,0.0029141187035764808,0
18324936,0.000909395308347023,0
18325338,0,0.010001821854149823
18325479,0.0003095242318841823,0
18325687,0.00042194232471914845,0
18325690,5.23727149372366e-05,0
18325736,0.00011013108283313179,0
18325820,9.998590192978648e-05,0
18325867,0.0030069173715199225,0
18325907,0.0003052207169464581,0
18326221,0,0.00015002616182394445
18326270,0.00031317025863299554,0
18326277,0,0.007566046893238006
18326316,0.0009998949863176065,0
18326489,0.0007332438775044474,0
18326506,6.7228351317578e-05,0
18326710,0,0.0018402003572615593
18326752,0.0002999696837782975,0
18326791,0.00011608675934559148,0
18327077,5.007685532029106e-05,0
18327185,0.00032986800405980125,0
18327219,8.775389231102578e-06,0
18327365,0.000356701064226462,0
18327435,0.0002991610046861325,0
18327514,0.00034879996976383575,0
18327611,0.00037295717737777196,0
18327617,0.0003986665988806352,0
18327669,0.0018075650997511255,0
18327676,0.00035886699681551154,0
18327700,0.0003582208906474968,0
18327706,0,5.000730879181892e-05
18327757,5.319222371847777e-05,0
18327775,0.0005999103064354595,0
18327899,0,0.003000410400191649
18327935,0,0.00300031891659006
18327953,2.499772055161843e-05,0
18327979,0.0007999237042861793,0
18328011,0.0015197405316941441,0
18328018,0.00025617406485932545,0
18328096,0,0.0030003067446454377
18328100,0,0.008215864502874332
18328124,0.01843396189374863,0
18328165,0.0009992148397401873,0
18328195,0.0004107948889674723,0
18328245,0.0003600254605598076,0
18328583,0.00019862174914725024,0
18328614,0,0.00020737691143006627
18328706,5.954823527621459e-06,0
18328723,0.002499444725496522,0
18328763,0.0032991698057830377,0
18328777,0,2.7680600164432935e-05
18329051,4.618091501761657e-05,0
18329351,0,6.411226073345855e-08
18329512,0.00019822656014807427,0
18329566,0.001398257021522371,0
18329622,0,0.0010642521848699814
18329637,0,0.00032008822258340397
18329864,0.0003339870667974871,0
18330009,0.0004985406025290326,0
18330017,0,0.0005001403461970515
18330034,2.684480313402571e-07,0
18330122,0.0005617891564292483,0
18330210,0,2.0005675276575402e-05
18330282,8.053393278881411e-05,0
18330384,0.004981436752057118,0
18330385,0,1.0003351363685669e-08
18330389,0,0.0008001648220735746
18330390,9.999081309831884e-09,0
18330431,0,0.0004656131155310586
18330534,0,0.0002000642502919875
18330628,0,3.301056220380116e-05
18330646,5.471248231110613e-05,0
18330924,0.004048619251062856,0
18330975,0,0.0010003565430116684
18331028,1.662270403890094e-05,0
18331049,0.006436741461112637,0
18331073,0,1.715730537502087e-05
18331086,0,0.0009003711073859463
18331136,0.00642730033394448,0
18331159,0.002918519422582989,0
18331364,0,0.0003209339270424984
18331425,0,0.011022559121499919
18331433,0,0.014002152470318689
18331499,0.0003244698236167422,0
18331572,0.00011997011982892648,0
18331778,0.000362126803673223,0
18331850,6.144650240067186e-06,0
18331970,0,6.956895349437724e-06
18332166,0.002075066625052113,0
18332172,0,0.00010002739373783103
18332244,0,0.0010002683449123267
18332462,0.00034915196092159096,0
18332734,0,0.0007101781752201466
18332752,0.0003801919064446353,0
18332781,3.0073394886801824e-06,0
18332849,0.00010039621948890563,0
18332873,0.00010046583166048353,0
18332934,0.00012200331258567641,0
18333104,0.0003199180541635736,0
18333107,0.00011546988541926463,0
18333296,9.997406147969888e-05,0
18333339,0,0.0012738354635851371
18333687,0.00029903623004895696,0
18333760,0.00026501664686520384,0
18333799,0.0005017546660282817,0
18333992,9.997334686718787e-05,0
18334002,0.00012967414540324948,0
18334162,0,3.7468066672071813e-06
18334200,0,5.639548033895248e-06
18334202,0.00027992448867748994,0
18334226,2.6844986611147278e-05,0
18334258,0,0.007443258414870666
18334283,1.3978122802978355e-06,0
18334319,0.0008874699579841449,0
18334323,0.000412557538772317,0
18334341,0.0036044536292429387,0
18334374,0,0.0010002435763039742
18334386,0,0.010001876764853413
18334421,0.0005424274494755268,0
18334448,0,0.02000081531046144
18334449,0.013412944628572015,0
18334465,0.00028894654091609343,0
18334472,0.0013648835575541234,0
18334484,0.029990886729268983,0
18334492,0,7.4625157784001625e-06
18334512,0,2.2010029709205596e-05
18334516,0,0.02000590238588427
18334538,0.00731139317332181,0
18334547,0.001753174847619196,0
18334547,0,0.02000367940479183
18334621,0.027760080538742616,0
18334636,0,3.5012751207299995e-05
18334654,0,2.4285787268049402e-05
18334658,0,0.0001959815958293565
18334875,6.112931343626996e-05,0
18334953,0.014658289917773985,0
18334961,0.01001235176856942,0
18334962,0,0.010741060621382349
18334989,0,0.010004533831062793
18335005,0,0.012004098441223745
18335024,0.0019506544198335568,0
18335034,0,8.787201710739154e-05
18335243,0.002618905908045338,0
18335284,0.00011017285886553157,0
18335350,0,0.00020006545466972887
18335412,0.0009811991933252528,0
18335510,0,0.0006643234214957284
18335525,4.5023377343033324e-05,0
18335528,2.317145544653632e-05,0
18335727,0.009115063968502351,0
18335761,0,0.006002354073904292
18335814,0,0.00044015822697399836
18335829,0.0004399560000494523,0
18335836,0.0006020382794678887,0
18335949,0,3.0798733036036962e-06
18335960,0.00016045894315661643,0
18336011,0.005169090574330065,0
18336019,0.00035554875305441924,0
18336167,0,1.4133525496914923e-06
18336209,0,0.0072028123360674485
18336244,0,2.2202517093705822e-07
18336312,1.0590190362367124e-05,0
18336330,0,0.00020007061758400304
18336349,0,0.002688656577720331
18336485,2.3881113202122234e-05,0
18336491,1.0738394105685093e-05,0
18336599,0.0003140177614494766,0
18336771,0.0002888021387022711,0
18336831,3.5502803968093723e-06,0
18336981,0,1.6292118553125913e-07
18337438,0,0.0003000901090397918
18337505,0,0.0032009042087176873
18337703,0.023369892537852082,0
18337703,0,0.00892542014711686
18337703,0.008920436276701497,0
18337745,0,0.008904082860310077
18338078,0,4.0016530844416694e-05
18338116,0,0.013736713155091661
18338201,0.00012899922265210016,0
18338400,0,2.0005512525045305e-05
18338414,0.0005455398992921256,0
18338498,0,0.00020006446215861367
18338625,0.0007532507897556255,0
18338636,0,0.004001234415039756
18338667,0.00013570546716022816,0
18338747,2.146075286749127e-06,0
18338806,0.004557822049330833,0
18338825,0.004557610725015264,0
18338872,0,0.0007002652024654906
18338884,0,1.0003752929554965e-06
18338893,0.005696756827584895,0
18338990,0,0.0025030522798332204
18339198,9.995918175008302e-05,0
18339207,0,0.005001917012826406
18339271,1.6127147058856864e-06,0
18339537,0.019990809611812148,0
18339537,0,0.007569267473353988
18339539,0,0.0005002409599103027
18339583,0,0.01693778624689137
18339590,0,0.00020006120163324745
18339604,1.0285793103038733e-07,0
18339708,0.004557752160138081,0
18339848,0,0.0029259831148998124
18339998,0,0.001000316134176675
18339999,0,0.0005301634247165829
18340048,0.0008563634528910587,0
18340120,0,0.0009883056272948561
18340156,0,0.0032009216908287677
18340192,0.0009997232435643314,0
18340259,0,0.0021005695957103335
18340292,1.2082275347659192e-05,0
18340292,0,7.561332783202373e-05
18340310,0.00023993683706019332,0
18340347,0,1.6004230201908555e-05
18340761,0,0.00011002903402350462
18340976,0,0.0005645197001907254
18340977,0,0.000709903618293442
18341076,0,0.0002000498805063796
18341131,0,9.638393713840669e-05
18341322,0.0028032792878941322,0
18341469,1.7418422189185875e-05,0
18341554,0,3.2239930044392134e-05
18341749,0,0.004260396053957416
18341752,0,0.012348970637681369
18341754,0.0011212974765341356,0
18341776,0.0023002693611620844,0
18341892,9.998819006024564e-05,0
18341908,0.014338420505081929,0
18341930,0.0011101051373208339,0
18342135,0,3.452393029673568e-06
18342178,0.0005299034745115458,0
18342405,0.0003998796234860253,0
18342413,0,0.002000302423063725
18342659,0,0.004000974399629175
18342670,0,0.0007492798997833555
18342743,0,0.0051713696255679745
18342840,0.0003294937184461789,0
18342951,0.00035908674809226435,0
18343006,0.0015441758286251774,0
18343094,0.009997584811107397,0
18343106,0,0.004001087471894656
18343267,0.00022084041876053033,0
18343340,0,0.0006660561395315401
18343470,1.3030572431131292e-05,0
18343774,0.000286141955820065,0
18343836,8.257846032121854e-05,0
18344080,0,0.0007501922946172688
18344081,0,0.0012503078616327916
18344126,0,0.0005001187245198738
18344193,0.00099997496020973,0
18344198,0,0.0001800439410521456
18344221,0.00010271323865558506,0
18344230,8.257979581249576e-05,0
18344233,0,0.001250298456344264
18344365,0,1.0002324502633625e-07
18344424,0,0.002969443991562319
18344915,5.165132104060398e-05,0
18345153,0.0002999386644763676,0
18345188,0.00029993775581383563,0
18345353,0.0003888056474766416,0
18345454,0.00602946416692996,0
18345478,0,0.007606115677971467
18345639,0,0.0022204125714190676
18345788,9.998248956130018e-05,0
18345834,9.998243403138743e-06,0
18345898,0.009997738074406827,0
18345942,0,0.0024006350941310137
18346229,0,0.00022005530515042197
18346243,0.014907002173311867,0
18346251,0,0.00040004200891966484
18346424,1.0126428320203197e-06,0
18346491,5.0761734609504884e-05,0
18346610,0,0.0005028056021449671
18346761,2.9842064051285563e-05,0
18346832,5.031079380973409e-06,0
18346864,8.996466969390966e-06,0
18346904,0,0.0009696240128784056
18347044,0,0.0002040779140803634
18347046,0,5.305959154146772e-05
18347142,9.113935880063264e-07,0
18347235,6.299817481753231e-05,0
18347382,1.0995809866880332e-05,0
18347415,0,0.0015005603128655865
18347424,0,0.0021007462367484946
18347436,0.0041203827123008595,0
18347521,0,0.010703555759067123
18347592,2.9991654171898843e-06,0
18347767,0,0.00032312190939679284
18347767,0,0.00020193627855119662
18347862,0,5.289530145935573e-05
18347882,1.7936793293656648e-05,0
18347983,0,5.897865538538654e-08
18347991,0,0.0003329439835351021
18348000,0,0.00029615086615476094
18348027,7.997869986557619e-06,0
18348036,0,0.0002069850636849303
18348041,0,0.0005875284284169424
18348134,0.010996548105645676,0
18348494,0,0.0009049065690596611
18348555,0,8.002879446073834e-05
18348721,0.0003000688861071351,0
18348837,0,4.794331085546229e-07
18348848,0,5.811642830178571e-07
18348917,1.3987800982403146e-05,0
18348966,0,0.001487125666635288
18349184,0,0.00023431475377691733
18349218,0.00019893053212629157,0
18349274,0.00034414681949860063,0
18349371,0,0.0017706101370715231
18349650,0.001005401785459723,0
18349749,0.002812237267585013,0
18349838,0,0.00014505350068803148
18350423,0.003998450553862038,0
18350447,0.00010555002319003335,0
18350467,0,0.008001703868726387
18350743,0.0002999013318537281,0
18350768,0.0002999004159144896,0
18350783,0.0002470635607074248,0
18350825,0.0001773917190839634,0
18350912,0.0001016851990120469,0
18351090,0.00021590612291026186,0
18351254,0.000312842402306367,0
18351275,0.0017669180668437624,0
18351292,0,0.0
18351622,0.0009996332251992228,0
18351669,0,0.00011704345443882594
18352250,0.00022344888712713895,0
18352344,0,0.018885185311989315
18352452,0.00014115833483633157,0
18352508,4.395914184964653e-06,0
18352752,0.0002992131210872668,0
18352946,0.0001589661571396407,0
18353047,4.299081426325622e-05,0
18353060,9.99786108600289e-06,0
18353111,9.997849789228525e-05,0
18353116,6.43345259644543e-06,0
18353146,7.42539849342941e-06,0
18353501,0.00019995666234356692,0
18353535,0.00016505718738158163,0
18353881,2.399473445711569e-06,0
18354079,0.004001984011395136,0
18354090,1.0001000100010003e-22,0
18354282,0.0002202700803357489,0
18354341,0.00010002596011356575,0
18354455,0,0.0009643605658069412
18354881,0.00035021050060980973,0
18355021,3.02639159629819e-08,0
18355082,5.080121926498394e-06,0
18355442,0,6.255203077925073e-06
18355457,0.001999465123821034,0
18355519,0,0.018773684071395794
18355519,0.018778371466514725,0
18355653,0.36737572727189105,0
18355653,0,0.38012838444025787
18355677,0,7.251094590977467e-06
18355881,0.0002591798102798922,0
18355916,0,0.0003000464577712902
18356048,1.4997699224183368e-05,0
18356059,0,0.0023130628132919102
18356175,0.0021006201715692593,0
18356192,0.0005211418840774278,0
18356404,0.00031758575196563034,0
18356515,0,1.2001917635006429e-05
18356559,2.008745466224732e-06,0
18356569,1.2051072232874942e-06,0
18356701,0.005998858347089949,0
18356702,0.0005439978054440799,0
18356736,1.1998000514926908e-05,0
18357084,0.012061016697422478,0
18357114,0,0.05004493552957369
18357114,0,0.024992825552208702
18357114,0.05004791513865613,0
18357114,0.006957292533348201,0
18357465,0.0003944337519430162,0
18357572,0.0004493494903598154,0
18357609,0.0012058753557570522,0
18357699,0.012679769897030775,0
18357888,5.766641280351329e-06,0
18358216,0,0.0004603709225603372
18358259,0,0.00032513005595656894
18358280,0.00015556093925260723,0
18358397,0.0003808042731861841,0
18358512,0,0.000600182569500529
18358515,6.997891794938938e-06,0
18358548,0.00018794319312017167,0
18358625,0.0002685877492487701,0
18358752,0,2.700825688439656e-05
18358851,0.0008236525689556133,0
18359072,0.00034988940195140254,0
18359219,0.005151234094759939,0
18359246,7.459394524349988e-05,0
18359317,0,0.00032772102676989923
18359324,0.00019382852508174436,0
18359334,0.013777028500139975,0
18359335,0,0.0013599734852181749
18359708,1.0116899697244412e-05,0
18359712,0,2.0009925148444036e-05
18359772,0,0.0033214910344096637
18359789,0,0.010004113900964152
18359839,0,0.000554009594358236
18360271,0,0.0006405406475248863
18360318,0,0.00018006252377665834
18360414,5.1406366705496505e-06,0
18360419,0,0.0007002400374817643
18360437,0,0.017504373856565475
18360560,5.999036664893618e-06,0
18360651,0.004383866341431975,0
18360682,0,2.0002000200019995e-07
18360693,0.0005010439627914841,0
18360713,0,3.900820905584432e-06
18360834,0,0.002000400506560345
18360908,0.00019916378929762062,0
18360915,0,0.0001290246924161317
18360950,0.002885249147888605,0
18361191,0,0.0006322921975454507
18361306,1.0293957737993019e-06,0
18361332,0.0008480598029949793,0
18361337,0.0029458427107710173,0
18361397,0.004600878602198795,0
18361411,9.68901795470085e-05,0
18361470,0,0.007301921368489517
18361482,0.0005898649872285341,0
18361702,2.0365951397220617e-05,0
18361705,5.271473412436983e-05,0
18361753,0.0011997135248053427,0
18361764,0.00036018480038952803,0
18361808,0.0013996420237633342,0
18361818,1.99947409349296e-05,0
18362163,0.002280622744671516,0
18362173,0,6.255809457464799e-05
18362212,0,0.0073466294114526865
18362212,0,0.00010320210537009184
18362214,0,0.00010327617507001188
18362230,1.8775247511104426e-06,0
18362284,1.5496766146925025e-05,0
18362295,0.0003855195321976601,0
18362309,0.0006998486368805164,0
18362341,0.0017342896619596258,0
18362445,0.0001889564848524122,0
18362533,3.323100146674782e-05,0
18362728,0.00031992273594010556,0
18362733,0,0.0038208541902759615
18362803,0.002199526503019744,0
18362840,4.824705881566549e-07,0
18363075,0.004998724949480846,0
18363170,0.0011450219686291387,0
18363315,0.002615465427933754,0
18363443,0.001045509571363715,0
18363553,0,0.004716330347717348
18363593,0.0009997134087098725,0
18363604,0.0007145262866568829,0
18363617,0,3.3009864440557684e-05
18363632,0,0.0001892545914194648
18363636,0.0019993861043967613,0
18363653,0.0027990718910561527,0
18363663,0.0010774849516601956,0
18363764,0.0001289388093749846,0
18363983,0.002425932780598433,0
